date,t_avg,sw_pot,sw_in,lw_in,vpd,ppt,ws,Rn,sw_out,lw_out,G,LE,LE_corrected,H,H_corrected,a_qc_value,swrad_flag
1/18/2011,1.365,204.81,56.678,304.647,0.215,0.603,2.469,14.17229167,10.87675,332.225125,-1.92929,13.8257,9.22157,7.1788,4.78818,1,g
1/19/2011,-1.545,206.349,19.223,307.994,0.762,0,4.179,3.5361875,3.192895833,318.9938542,-6.68996,5.93098,4.54656,10.3135,7.90612,1,g
1/20/2011,-6.099,207.938,157.596,232.156,0.393,0,4.225,25.35104167,41.35204167,299.0285625,-9.32479,20.9185,16.0357,37.6461,28.8587,1,g
1/21/2011,0.741,209.574,128.513,257.923,2.128,0,4.156,23.006,27.11741667,324.4123542,-4.89775,11.6311,8.59765,18.1974,13.4514,1,g
1/22/2011,5.105,211.257,89.695,275.334,4.012,0,3.646,3.745166667,19.44720833,337.3419792,0.439979,8.83161,6.52828,-2.59771,-1.92021,1,g
1/23/2011,-1.743,212.987,103.544,259.895,0.902,0,3.606,17.8134375,22.75291667,316.216625,-5.28265,7.76287,5.73828,28.9841,21.4249,1,g
1/24/2011,0.434,214.763,84.499,270.462,1.26,0,2.56,12.85704167,17.41675,321.0323333,-4.07942,6.90116,4.69164,15.9403,10.8367,1,g
1/25/2011,1.207,216.584,170.23,237.143,3.225,0,2.145,21.20897917,35.860625,325.4074167,-2.95569,10.7178,7.2863,27.2341,18.5147,1,g
1/26/2011,1.902,218.448,163.599,241.759,2.937,0,3.209,27.69464583,34.97895833,325.8693333,-2.81806,6.77707,4.52023,30.9968,20.6745,1,g
1/27/2011,6.339,220.355,165.77,262.378,5.044,0,4.114,26.72945833,34.68516667,348.701625,2.91419,7.87065,5.24963,12.8159,8.54805,1,g
1/28/2011,10.911,222.303,170.101,277.798,9.274,0,3.51,24.89035417,36.2704375,366.0050625,6.00435,10.7998,7.34206,14.7496,10.0273,1,g
1/29/2011,10.399,224.293,170.119,272.034,9.68,0,2.147,22.35072917,36.59908333,364.5195417,3.75129,8.34836,5.56826,16.0402,10.6987,1,g
1/30/2011,-1.219,226.324,46.893,303.951,0.268,0,3.648,14.01785417,9.247541667,325.1366875,-6.88525,5.30454,3.53807,25.4428,16.9701,1,g
1/31/2011,-4.745,228.393,21.773,296.735,1.362,0,4.481,-6.931229167,4.001416667,306.743,-10.9124,9.41875,6.40319,27.2312,18.5127,1,g
2/1/2011,-14.723,230.501,111.804,223.974,0.222,0,8.415,3.2010625,67.7220625,259.6176458,-15.27,6.35548,4.69794,33.8103,24.9924,1,g
2/2/2011,-14.322,232.645,172.842,184.512,0.577,0,4.849,2.9168125,91.447,255.7949792,-14.0135,12.3258,9.11115,16.6943,12.3404,1,g
2/3/2011,-11.769,234.826,172.455,192.069,0.984,0,1.819,4.287916667,79.97008333,264.3168333,-12.2584,11.121,8.22057,15.8116,11.6879,1,g
2/4/2011,-4.137,237.042,173.975,220.567,2.185,0,2.746,16.878625,62.82689583,298.1747917,-5.31665,19.112,14.1275,2.40885,1.78061,1,g
2/5/2011,6.414,239.291,143.671,284.889,3.441,0,3.259,35.55760417,29.92245833,344.9950208,7.57596,9.66963,6.57374,1.78233,1.21169,1,g
2/6/2011,2.69,241.573,72.711,286.724,1.516,0,3.745,10.33860417,14.81977083,331.2103125,2.66044,10.0108,6.8057,4.88792,3.32297,1,g
2/7/2011,-0.31,243.887,185.198,230.858,1.976,0,3.235,31.2609375,38.61739583,327.733625,-0.871,12.4519,10.4976,25.6621,21.6344,1,g
2/8/2011,-8.682,246.232,18.325,266.156,0.356,0,5.499,-5.9019375,6.0230625,286.7045833,-8.11685,8.62178,7.26857,18.9249,15.9546,1,g
2/9/2011,-13.682,248.606,203.573,201.719,0.442,0,5.238,-2.0936875,141.1813542,252.266375,-4.86608,6.54123,5.99216,-7.14296,-6.54338,1,g
2/10/2011,-9.1,251.008,208.203,192.009,1.093,0.701,3.769,-29.03883333,146.6063617,261.9682708,-3.55129,5.3456,4.99092,-22.9932,-21.4676,1,g
2/11/2011,-1.823,253.438,203.87,223.857,1.897,0,3.727,-21.969625,134.4409167,294.7599583,-2.80404,6.35225,5.93077,-27.274,-25.4643,1,g
2/12/2011,3.69,255.894,204.341,246.584,3.346,0,4.198,-2.003979167,116.48475,313.9164792,-2.50196,16.6309,15.5274,-39.0276,-36.4381,1,g
2/13/2011,9.619,258.374,203.869,270.988,7.046,0,2.949,26.87429167,88.70595833,334.5975417,-1.32927,23.348,21.7988,-15.5681,-14.2613,1,g
2/14/2011,7.178,260.879,152.531,276.369,5.136,0,1.997,41.62452083,32.90448936,344.7028333,6.8275,20.3029,18.9558,9.17021,8.56176,1,g
2/15/2011,7.696,263.405,202.357,269.894,4.945,0,2.094,57.83064583,40.59435417,353.871625,8.22344,18.6298,17.3937,32.124,29.9925,1,g
2/16/2011,15.215,265.954,203.044,299.047,11.398,0,4.81,46.35247917,42.19774468,388.0115833,16.0136,27.9773,26.121,4.51761,4.21787,1,g
2/17/2011,18.381,268.523,169.643,318.046,13.602,0,4.928,28.01248936,33.9998125,404.4547917,13.3591,29.1537,27.2193,-10.8818,-9.96836,1,g
2/18/2011,10.699,271.111,207.916,281.124,8.316,0,1.976,58.46708333,43.19182979,369.8335625,2.0461,22.9359,21.0106,39.6588,36.3299,1,g
2/19/2011,14.552,273.717,191.535,339.27,5.038,0,3.356,64.73970833,37.45385417,403.4220417,17.6875,13.0367,12.1717,36.2842,33.8767,1,g
2/20/2011,16.765,276.339,117.89,338.534,7.706,0,6.009,21.3221875,23.55558333,403.6368958,7.32269,19.3724,18.087,-3.78447,-3.4112,1,g
2/21/2011,0.31,278.978,211.262,244.193,2.507,0,4.24,57.69395833,44.01972917,336.2252708,-13.6145,25.6618,23.8355,65.9731,61.2779,1,g
2/22/2011,2.982,281.63,200.865,254.705,3.646,0,2.969,46.57102083,41.787125,341.2194167,-5.73527,19.5239,17.7169,53.1536,48.2341,1,g
2/23/2011,12.937,284.296,219.986,287.875,8.514,0,4.4,49.32664583,45.73545833,391.3818542,8.86404,21.8154,19.7963,15.4415,14.0124,1,g
2/24/2011,1.871,286.974,34.298,325.88,0.85,0,4.809,11.011875,6.3689375,338.5811458,-11.5092,14.0209,12.7232,27.7538,25.1851,1,g
2/25/2011,-4.075,289.663,43.943,296.862,1.075,0,2.869,13.40708333,8.368791667,316.2902917,-12.473,8.95285,8.06983,29.0729,26.2054,1,g
2/26/2011,4.188,292.362,84.787,311.245,4.812,0.201,3.023,24.92008333,16.05885417,346.5197708,1.62465,13.022,11.8168,6.29648,5.71372,1,g
2/27/2011,13.265,295.07,165.954,322.057,7.174,0,5.146,45.15064583,33.49339583,389.6822917,11.0864,15.4901,13.9116,28.0832,25.2215,1,g
2/28/2011,4.258,297.785,234.677,251.209,4.574,0,4.128,59.18677083,47.829125,359.9757917,-2.49504,20.8326,18.0554,45.5753,39.4995,1,g
3/1/2011,13.954,300.507,241.048,275.481,12.379,0,5.707,46.43283333,50.34672917,394.8503542,7.43235,21.5435,18.6715,21.5951,18.7162,1,g
3/2/2011,11.685,303.235,209.914,296.701,7.44,0,3.373,62.90102083,42.3183125,387.3012708,4.78123,18.3131,16.1691,44.6117,39.3888,1,g
3/3/2011,6.907,305.966,214.959,275.023,4.611,0,1.662,57.99027083,44.60358333,367.2619167,-1.01204,13.3217,11.7037,46.2991,40.6757,1,g
3/4/2011,7.401,308.701,220.406,280.2,3.724,0,5.065,66.4733125,46.0485625,365.3573125,-2.11729,18.915,16.6177,69.769,61.295,1,g
3/5/2011,2.755,311.438,242.762,238.295,4.041,0,3.55,62.58929167,50.4306875,350.0760625,-6.11652,18.1651,16.0384,56.0935,49.5263,1,g
3/6/2011,7.525,314.177,180.371,287.563,7.22,0,4.78,43.8450625,36.779625,366.5835625,-0.555417,15.8983,13.9673,35.3318,31.0405,1,g
3/7/2011,10.073,316.915,177.332,317.848,5.937,1.802,3.406,52.79039583,35.48441667,386.4127708,5.6844,19.2367,16.9846,37.9406,33.4987,1,g
3/8/2011,4.182,319.653,29.849,341.024,3.649,3.408,3.113,5.346833333,4.112875,349.2124375,-7.22269,15.8855,13.9561,13.101,11.5097,1,g
3/9/2011,4.386,322.389,250.424,254.573,3.102,0,4.844,79.7555625,48.42372917,350.3057292,-5.7069,42.0566,36.8115,54.7381,47.9114,1,g
3/10/2011,9.03,325.121,253.913,265.962,7.355,0,3.815,67.14729167,49.731375,375.8759583,4.03329,29.419,25.75,42.4205,37.13,1,g
3/11/2011,16.242,327.85,245.126,296.851,14.134,0,5.788,57.5065625,48.60522917,406.9445417,9.28825,28.2973,24.5249,29.6257,25.6762,1,g
3/12/2011,10.922,330.575,195.462,287.302,6.118,0,2.94,52.80625,39.67002083,377.3815,-0.0497708,23.0914,20.013,36.3956,31.5436,1,g
3/13/2011,4.999,333.294,63.924,330.409,2.098,0,3.564,23.03760417,11.5636875,354.8372917,-6.58604,14.8533,12.8732,27.1486,23.5293,1,g
3/14/2011,4.929,336.005,225.636,290.833,1.999,0,3.107,86.46245833,43.91514583,369.75225,2.80256,17.7488,15.0025,69.475,58.7251,1,g
3/15/2011,8.621,338.709,243.057,288.111,4.145,0,3.686,73.32475,47.8645625,382.1118958,5.28752,18.5861,15.7103,59.1455,49.9939,1,g
3/16/2011,16.216,341.405,253.374,316.796,7.25,0,5.959,73.24279167,50.2605625,416.5669375,13.7943,19.0177,16.0751,57.8806,48.9248,1,g
3/17/2011,19.383,344.091,265.176,321.861,10.814,0,5.317,80.05110417,53.06289583,433.5074375,12.7953,30.9943,25.3325,42.1858,34.4796,1,g
3/18/2011,11.91,346.768,221.538,323.093,6.052,0,3.592,84.29870833,43.12127083,396.0747708,0.442313,29.632,24.219,74.7758,61.1163,1,g
3/19/2011,12.442,349.434,125.462,352.788,3.473,0,3.071,40.07516667,25.43891489,397.5875625,2.93388,15.6559,12.5742,35.0706,28.1674,1,g
3/20/2011,20.784,352.087,262.309,337.951,8.661,0,6.965,74.90879167,52.97725,443.5483125,15.9647,15.6779,12.2459,45.5074,35.5456,1,g
3/21/2011,19.378,354.728,209.898,343.475,3.946,0,6.851,55.813375,42.38464583,430.5372083,9.62,14.5493,11.3644,47.2228,36.8855,1,g
3/22/2011,19.533,357.355,266.947,321.118,12.773,0,7.87,72.1343125,54.18125,429.6040208,3.44488,34.4442,26.9042,51.0738,39.8935,1,g
3/23/2011,12.056,359.969,283.023,272.26,9.242,0,3.175,84.89777083,56.9763125,393.5871042,-3.5634,26.2722,20.5211,77.7949,60.7652,1,g
3/24/2011,6.851,362.568,251.415,273.756,4.265,0,3.655,80.24939583,49.9435625,375.1741458,-4.21225,19.4473,15.6193,75.7899,60.8716,1,g
3/25/2011,8.674,365.151,274.364,275.124,3.908,0,2.425,88.21777083,54.579,389.5299167,1.88067,17.8044,14.2998,66.2615,53.2187,1,g
3/26/2011,4.195,367.718,73.825,328.355,1.161,0.303,4.012,25.45033333,13.86414583,353.1962083,-10.2255,13.3934,10.9468,35.3309,28.8769,1,g
3/27/2011,0.824,370.267,31.664,323.172,1.697,0.101,2.118,5.239854167,5.7174375,336.8642708,-11.3736,6.45393,5.94195,22.4018,20.6247,1,g
3/28/2011,1.935,372.799,35.533,330.829,3.933,0.404,2.138,8.533979167,4.762791667,340.31225,-7.74865,8.6673,7.75203,17.2664,15.4431,1,g
3/29/2011,3.618,375.313,74.825,322.67,1.058,0,3.321,29.9308125,13.06891667,348.26025,-5.92965,11.6082,10.6873,24.362,22.4294,1,g
3/30/2011,5.357,377.808,163.587,307.688,1.387,0,2.097,61.88383333,29.1966875,368.7220833,1.90212,10.6212,10.033,47.6272,44.9898,1,g
3/31/2011,13.012,380.284,281.129,310.604,8.623,0,4.035,114.6218333,51.16116667,399.615125,7.06563,20.9695,20.2794,74.6388,72.1824,1,g
4/1/2011,14.581,382.739,277.355,307.488,9.942,0,2.327,106.1620833,50.03627083,410.3354792,8.94915,24.5696,24.4946,67.1009,66.8961,1,g
4/2/2011,19.479,385.174,287.762,325.669,12.91,0,6.275,91.41952083,53.8560625,434.7485833,14.6989,22.7873,22.0374,60.5439,58.5514,1,g
4/3/2011,24.664,387.587,264.311,357.653,22.44,0,9.084,81.6005,48.4744375,463.3394583,16.2148,37.7081,36.966,31.5106,30.8905,1,g
4/4/2011,7.858,389.978,296.619,273.427,6.246,0,6.356,110.672875,55.4479375,379.2611042,-6.71837,21.1385,21.074,110.113,109.777,1,g
4/5/2011,15.434,392.348,306.49,289.621,15.059,0,5.87,92.60997917,56.95039583,416.4884375,8.31496,29.337,29.2474,57.8267,57.6502,1,g
4/6/2011,17.533,394.694,296.785,315.539,12.865,0,5.011,111.3749583,54.16679167,427.6583125,9.96502,34.7223,35.065,65.6966,66.3449,1,g
4/7/2011,19.339,397.018,227.934,347.249,14.777,0,3.673,76.5573125,42.48520833,434.6828125,9.86181,33.6979,33.0347,31.4956,30.8758,1,g
4/8/2011,20.079,399.317,278.115,336.982,13.767,0,2.777,100.3688333,50.392875,444.0799375,12.7262,35.4193,34.2536,41.5866,40.218,1,g
4/9/2011,25.381,401.592,280.32,371.94,14.375,0,6.336,98.94289583,52.06958333,468.2479375,15.4669,40.9966,39.6264,44.91,43.409,1,g
4/10/2011,21.205,403.842,281.898,331.142,17.491,0,6.714,86.41795833,54.90525,441.1555,4.3225,50.7749,49.0779,32.9686,31.8668,1,g
4/11/2011,13.827,406.068,298.204,298.424,9.334,0,4.327,111.3796667,56.09622917,408.4808542,-0.221729,35.9353,34.7527,73.7583,71.3309,1,g
4/12/2011,16.441,408.267,300.843,306.014,14.073,0,4.11,98.99479167,55.92977083,420.2255,4.56787,43.3916,42.5377,59.5733,58.4009,1,g
4/13/2011,20.251,410.441,294.851,324.428,15.779,0,3.65,96.15583333,55.71791667,444.8738958,10.8255,48.6319,47.6748,29.4753,28.8953,1,g
4/14/2011,12.492,412.589,289.475,304.775,5.176,0,4.49,106.2056667,54.50860417,404.2596458,-1.49606,33.0015,31.8986,78.4242,75.8032,1,g
4/15/2011,9.334,414.71,278.115,295.705,6.337,0,10.529,104.1585417,53.629875,381.2279167,-8.80875,27.5654,26.6442,138.31,133.688,1,g
4/16/2011,12.886,416.805,316.965,280.022,11.45,0,3.717,101.003875,59.39110417,410.2941667,5.08758,48.1708,46.4339,56.4455,54.4103,1,g
4/17/2011,18.506,418.871,247.447,323.741,14.923,0,4.925,70.93991667,47.7125,429.4881458,8.35506,44.6606,43.0503,22.5889,21.7744,1,g
4/18/2011,19.462,420.91,278.706,337.945,10.528,0,1.686,110.4042917,50.46895833,439.0051667,10.2656,36.0374,34.6516,46.1762,44.4005,1,g
4/19/2011,14.964,422.921,281.861,326.258,7.577,0,5.034,117.6948958,51.12375,422.0212292,2.89735,35.2923,32.8443,83.723,77.9158,1,g
4/20/2011,10.332,424.903,240.353,319.769,4.093,0,2.924,104.194875,44.36889583,395.2701458,-1.25346,29.9007,28.1355,79.4919,74.799,1,g
4/21/2011,13.969,426.857,159.522,368.365,2.965,0,3.938,65.64325,30.44852083,409.9816875,3.24894,19.4107,18.2648,54.9469,51.703,1,g
4/22/2011,19.785,428.783,302.886,337.383,9.53,0,3.601,118.2729375,56.04129167,444.9273125,10.2147,36.2739,34.1324,60.2072,56.6528,1,g
4/23/2011,14.432,430.678,194.147,348.445,9.714,0,4.085,79.69264583,35.8375625,411.8607917,0.749979,34.6819,33.3482,58.2254,55.9863,1,g
4/24/2011,9.833,432.545,78.12,362.608,2.205,0.402,2.079,32.489625,13.59766667,385.3825625,-3.80058,14.275,13.726,32.3848,31.1394,1,g
4/25/2011,11.418,434.382,127.643,364.387,3.162,0.606,3.306,61.214375,21.12322917,391.5218333,-2.81606,25.4534,24.5356,41.1379,39.6546,1,g
4/26/2011,9.544,436.189,149.767,331.587,2.795,11.105,2.303,45.64822917,27.02478723,380.0993958,-5.9174,27.4634,26.4732,30.8481,29.7358,1,g
4/27/2011,9.521,437.967,174.398,328.911,4.134,15.41,4.34,73.59064583,30.30835417,374.871375,-11.3926,49.3141,47.536,41.001,39.5227,1,g
4/28/2011,15.312,439.714,338.299,299.693,9.644,0,4.224,137.7322083,57.530875,409.62175,4.14946,66.5778,67.1549,35.9211,36.2325,1,g
4/29/2011,21.721,441.43,324.567,336.111,17.59,0,9.542,120.1399792,58.67310417,439.0712708,3.8024,80.259,81.5195,31.9023,32.4034,1,g
4/30/2011,14.462,443.116,346.698,287.186,10.489,0,4.798,135.7255417,61.3540625,410.8797917,-5.6935,65.1651,65.73,74.0671,74.7092,1,g
5/1/2011,8.385,444.772,142.982,307.2,4.648,1.003,2.799,43.97504255,27.11264583,368.8022917,-13.5115,36.1236,36.6909,22.873,23.2322,1,g
5/2/2011,10.771,446.395,259.742,312.155,5.997,0,2.122,107.6424894,46.9431875,392.3713333,-1.15392,45.8724,47.5805,52.9509,54.9225,1,g
5/3/2011,13.998,447.988,347.836,289.014,10.398,0,3.58,130.5379792,62.1613125,410.1355833,2.11554,54.0967,56.111,54.3038,56.3258,1,g
5/4/2011,18.607,449.55,351.222,305.183,15.88,0,7.129,118.3163958,64.477125,430.2976667,1.92704,64.47,66.8705,50.9191,52.815,1,g
5/5/2011,15.873,451.08,346.199,301.96,10.228,0,3.37,142.2563125,61.8973125,417.4690417,0.360521,45.6043,49.2032,82.5612,89.0765,1,g
5/6/2011,21.345,452.579,331.557,332.208,17.156,0,5.385,120.6246458,60.0035625,446.3018958,6.74285,54.6574,58.9707,42.8014,46.1791,1,g
5/7/2011,23.974,454.046,333.112,346.637,16.663,0,3.704,139.2329167,58.8714375,465.1976042,10.3792,56.8572,61.3441,41.5039,44.7792,1,g
5/8/2011,28.244,455.481,347.9,353.838,28.142,0,4.775,123.8583913,64.80566667,487.0939792,12.1671,63.5365,68.5505,30.2311,32.6168,1,g
5/9/2011,28.494,456.884,336.459,360.821,25.586,0,6.7,110.1468125,61.75889583,495.1917292,15.809,53.0236,57.208,31.0143,33.4618,1,g
5/10/2011,24.897,458.255,218.315,371.844,9.932,0,5.672,58.3093125,41.35116667,465.6334583,7.80983,30.4723,31.4656,25.1204,25.9392,1,g
5/11/2011,20.19,459.594,181.765,357.312,3.713,3.301,5.934,51.6362766,38.35639535,432.932125,-2.43956,42.6374,44.0272,20.5834,21.2543,1,g
5/12/2011,16.558,460.901,327.213,314.67,8.159,0,4.848,122.8563958,56.8281875,427.83075,-5.30615,43.3666,44.7802,75.4217,77.8801,1,g
5/13/2011,12.878,462.174,238.763,327.045,5.129,0,6.154,98.42064583,44.020625,402.5763542,-8.16138,24.2404,25.0306,98.5012,101.712,1,g
5/14/2011,11.912,463.416,353.749,286.864,6.233,0,4.05,138.8660208,62.20533333,405.0995833,-2.30185,25.9342,26.7795,125.941,130.046,1,g
5/15/2011,12.718,464.626,348.257,297.275,6.95,0,3.586,140.8317708,61.7863125,411.964,1.76865,24.078,24.8628,115.897,119.675,1,g
5/16/2011,14.003,465.803,340.598,308.07,7.059,0,2.092,136.0939583,58.5453125,423.2088125,6.87433,21.6,22.3041,103.541,106.916,1,g
5/17/2011,17.939,466.948,288.51,339.335,9.835,0,5.322,107.8720833,52.67595833,435.1353958,7.54752,22.9863,22.8365,97.1207,96.4878,1,g
5/18/2011,19.562,468.059,298.623,355.537,6.382,0,3.27,128.9904792,51.18310417,452.1367917,11.8905,22.4956,22.349,84.087,83.539,1,g
5/19/2011,23.78,469.138,305.44,383.481,6.584,2.3,7.065,120.9150625,53.726125,466.4483125,8.28223,39.4356,40.2967,82.5709,84.3738,1,g
5/20/2011,20.305,470.185,253.474,365.4,10.229,6.904,3.745,108.9871304,45.6868125,439.0045625,-1.79702,49.1014,48.7814,53.4253,53.0771,1,g
5/21/2011,22.154,471.198,363.755,329.85,19.331,0,3.86,139.5005435,64.40304167,452.545625,0.127417,40.1474,39.8858,80.8884,80.3613,1,g
5/22/2011,24.561,472.178,358.411,344.185,21.981,0,3.101,139.1382128,61.2538125,475.7961875,4.38846,38.5455,38.2943,76.1299,75.6338,1,g
5/23/2011,26.274,473.126,341.071,377.979,15.291,0,3.162,137.5325833,58.4791875,494.6412083,10.7577,27.563,27.2483,76.8387,75.9614,1,g
5/24/2011,24.721,474.041,335.029,362.517,17.498,0,5.685,114.9184792,61.22610417,478.3878958,7.40079,28.2916,27.9686,92.0919,91.0403,1,g
5/25/2011,17.091,474.922,165.755,363.142,5.492,0,7.569,58.22822917,29.8281875,422.0625833,-4.29892,12.0984,11.9602,74.8996,74.0444,1,g
5/26/2011,17.248,475.771,340.325,318.623,10.119,0,3.037,128.2694792,58.9305,443.5108333,7.81419,21.8576,19.5675,97.2823,87.0894,1,g
5/27/2011,24.197,476.586,347.142,366.039,13.87,0,3.417,133.3490625,60.3695,486.9226042,17.6508,20.7845,18.6068,96.2501,86.1653,1,g
5/28/2011,20.697,477.369,157.603,403.785,2.212,0,2.656,70.20089583,29.258625,451.6486458,4.34802,11.44,10.2413,62.8418,56.2575,1,g
5/29/2011,28.77,478.119,296.343,403.261,20.745,0,7.627,100.4386875,54.35917021,500.7557083,14.83,17.9598,16.0416,94.707,84.5918,1,g
5/30/2011,27.827,478.835,332.655,398.038,14.798,0,10.149,123.125125,61.2850625,496.3862083,13.7105,20.2883,18.0779,136.35,121.495,1,g
5/31/2011,23.647,479.519,371.707,347.723,19.182,0,2.754,146.5407234,67.63591667,483.8015833,11.7309,28.4418,25.2259,92.3777,81.9326,1,g
6/1/2011,27.57,480.17,286.222,415.83,14.496,0.7,4.859,114.054875,50.90497917,494.7988542,10.4667,26.1212,23.1572,89.5909,79.4249,1,g
6/2/2011,28.406,480.787,331.9,387.637,24.518,0,6.705,118.052,60.75958333,502.5290208,12.4979,17.5429,15.5593,101.468,89.9948,1,g
6/3/2011,29.582,481.372,275.175,394.86,27.818,0,6.645,82.27858333,52.28735417,502.7699375,11.5049,16.3764,14.5247,71.2722,63.2135,1,g
6/4/2011,29.048,481.923,291.685,389.408,27.06,0,4.755,98.54435417,54.19158333,504.3522292,12.1068,14.6145,12.962,78.8526,69.9367,1,g
6/5/2011,29.642,482.441,345.012,387.721,28.359,0,4.429,117.34775,63.00358333,518.0495,16.498,19.1247,17.0821,93.7844,83.7677,1,g
6/6/2011,30.334,482.927,358.708,380.243,32.267,0,5.709,115.8198125,66.18085417,520.962125,15.5317,19.0176,17.025,96.335,86.2413,1,g
6/7/2011,30.982,483.378,277.527,396.936,30.156,0,7.378,77.84777083,55.10291667,512.4394375,10.6619,13.9074,12.4502,68.5906,61.4039,1,g
6/8/2011,31.899,483.797,333.371,395.028,32.318,0,7.174,103.9107708,62.72066667,528.4474375,15.805,12.3985,11.0994,87.3962,78.2391,1,g
6/9/2011,29.192,484.183,333.357,402.152,22.586,0,3.636,125.4797083,62.5581875,518.2258958,13.303,18.3753,16.9933,90.5408,83.7314,1,g
6/10/2011,23.897,484.536,323.595,377.208,10.33,0,2.917,129.9809167,59.72433333,486.9313125,6.47488,10.1729,9.40777,113.654,105.106,1,g
6/11/2011,22.861,484.856,245.49,395.672,6.7,40.804,3.102,115.5515652,42.75979167,460.3056458,-8.42266,60.4282,60.2718,46.2296,46.11,1,g
6/12/2011,26.97,485.143,329.87,388.12,17.24,0,4.743,146.110625,55.13433333,475.7404792,0.0288542,93.2075,92.9663,41.1786,41.072,1,g
6/13/2011,32.242,485.398,317.158,400.296,34.994,0,6.464,123.7301875,54.38079167,499.539125,-4.21556,102.847,102.581,-10.4893,-10.4621,1,g
6/14/2011,26.446,485.618,331.387,374.879,17.07,0,3.585,144.962625,57.63172917,478.6510417,-1.16958,64.9322,65.9755,45.1529,45.8785,1,g
6/15/2011,25.864,485.806,335.677,381.105,17.299,1.901,2.784,167.7449783,60.035,478.7952917,0.154542,63.1368,65.027,49.8858,51.3792,1,g
6/16/2011,30.591,485.961,345.731,407.948,23.848,0,6.794,145.1631042,60.8524375,499.3446667,0.31375,102.383,105.448,23.3972,24.0977,1,g
6/17/2011,30.821,486.084,356.88,389.659,25.211,0,4.027,141.5634375,62.58129167,508.4952917,5.16098,75.7121,79.1665,23.3634,24.4293,1,g
6/18/2011,27.824,486.173,350.367,393.596,16.201,0,2.555,159.0439167,58.50970833,500.6939167,7.49408,63.8502,67.7606,66.63,70.7106,1,g
6/19/2011,32.16,486.23,333.425,397.681,35.705,0,5.343,113.2377083,60.49352083,520.939625,11.842,53.2917,55.7232,46.3762,48.4921,1,g
6/20/2011,28.532,486.254,352.589,382.617,23.471,0,7.464,129.5822708,62.44539583,506.31625,12.4466,39.4943,40.1289,88.0027,89.4168,1,g
6/21/2011,24.774,486.245,336.942,360.921,18.537,0,4.065,125.33575,59.97164583,483.9955833,8.03542,34.3252,35.8913,81.1201,84.8212,1,g
6/22/2011,27.031,486.203,334.39,384.174,23.954,0,2.167,132.2755833,59.2095,501.7832917,13.7141,26.6719,27.8888,85.0476,88.9279,1,g
6/23/2011,26.331,486.129,219.369,396.331,19.16,2.701,2.637,79.65226087,40.92452174,480.9231875,1.10577,31.89,33.6656,48.6435,51.3519,1,g
6/24/2011,31.885,486.021,355.667,398.977,32.635,0,5.541,135.0239583,62.3875625,516.2600417,-0.855229,54.8373,57.3393,75.1129,78.5399,1,g
6/25/2011,31.915,485.882,357.602,398.65,28.992,0,4.861,132.39675,63.0975,532.2206875,12.7996,28.7059,29.3964,77.6506,79.5184,1,g
6/26/2011,35.397,485.709,350.72,418.519,38.757,0,6.66,121.3680625,62.82277083,552.5663958,19.9346,21.8916,22.4182,85.535,87.5924,1,g
6/27/2011,28.94,485.504,331.494,398.681,19.09,0,5.473,134.7625208,59.09695833,510.9085417,9.92379,21.026,21.9853,119.07,124.503,1,g
6/28/2011,25.565,485.267,324.155,404.371,11.179,12.202,2.873,148.2447917,56.16397917,494.3849375,3.01671,43.4718,45.8922,92.7179,97.8802,1,g
6/29/2011,29.147,484.997,304.597,415.096,20.472,0.101,4.959,140.2182917,51.07047917,496.8348125,-4.27326,73.9709,78.0894,53.352,56.3225,1,g
6/30/2011,31.761,484.694,353.922,403.941,29.264,0,5.031,137.7531667,60.67566667,520.4325625,-0.491854,52.7128,55.5821,78.241,82.5,1,g
7/1/2011,30.873,484.36,358.224,394.986,28.303,0,4.798,132.8955833,62.13795833,520.3409375,3.13446,35.7701,37.7617,90.943,96.0065,1,g
7/2/2011,31.163,483.993,296.509,412.398,27.723,0,3.132,115.846125,51.66254167,523.0092708,8.8774,27.6678,29.2083,77.4312,81.7424,1,g
7/3/2011,28.897,483.594,195.903,422.517,20.095,3.904,3.401,92.23614634,34.96779167,493.778,-0.41989,48.5109,51.1516,30.0025,31.6356,1,g
7/4/2011,28.709,483.162,332.489,410.233,19.39,0,1.29,159.8675208,55.182125,505.736375,1.31008,41.4796,43.7375,86.8229,91.549,1,g
7/5/2011,31.082,482.698,326.97,410.057,27.597,0,1.444,136.4129583,55.62675,521.1963125,1.98117,26.9148,28.3799,84.1958,88.7789,1,g
7/6/2011,29.676,482.203,308.797,411.113,21.041,0,2.97,126.1733333,54.46554167,513.1323958,7.44725,16.9861,17.7345,95.6109,99.8239,1,g
7/7/2011,29.423,481.675,223.095,422.785,20.025,0,2.632,91.00220833,39.52733333,507.7432083,8.96469,14.5705,15.2126,64.0046,66.825,1,g
7/8/2011,28.929,481.115,292.653,414.49,18.867,0.101,2.333,124.3027021,51.6236383,511.8737708,10.6958,19.2716,19.7351,78.7002,80.5932,1,g
7/9/2011,33.125,480.523,322.746,422.531,35.081,0,4.041,114.5978333,56.92189583,539.9895,16.3343,16.6062,16.9016,81.5115,82.9615,1,g
7/10/2011,34.252,479.9,323.412,437.401,37.182,0,3.562,117.9534167,57.99829167,549.0940417,17.5718,16.8314,16.8565,98.1501,98.296,1,g
