TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20020221,-8.345,0,212.192,146.974,0.583333,190.017,0,0.477,0,97.866,0,0.01,0,1.987,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,11.1665,0,18.8989,-9999,-9999,-9999,-9999,-9999,63.3309,-9999,-9999,-9999,-9999,-9999,0.240377,0,-9999,0.240377,0.240377,0.243052,0,0,0,0.128631,0.116207,0.128486,0.130777,-0.1096,-0.127501,-0.112555,-0.110244,0.157082,0.157082,0.157082,1.37537,0,0,0,0.724681,-9999,-9999
20020222,-8.08,0,215.216,113.205,0.583333,224.969,0,0.699,0,97.674,0,0,0,1.569,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.92394,0,18.8853,-9999,-9999,-9999,-9999,-9999,61.7543,-9999,-9999,-9999,-9999,-9999,0.239313,0,-9999,0.237839,0.239313,0.239313,0,0,0,0.137958,0.127255,0.137833,0.139814,-0.0994997,-0.11232,-0.10148,-0.0992947,0.157339,0.157339,0.157339,1.37763,0,0,0,0.679424,-9999,-9999
20020223,-0.076,0,218.265,79.917,0.583333,285.394,0,0.783,0,96.416,0,4.674,0,2.452,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-0.876522,0,15.6882,-9999,-9999,-9999,-9999,-9999,24.3913,-9999,-9999,-9999,-9999,-9999,0.363282,0,-9999,0.358986,0.362806,0.363282,0,0,0,0.240922,0.231447,0.23926,0.241656,-0.121313,-0.12844,-0.121626,-0.119965,0.199488,0.199488,0.199488,1.74668,0,0,0,0.60564,-9999,-9999
20020224,-5.426,0,221.338,18.085,0.583333,283.647,0,0,0,97.096,0,10.783,0,2.379,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,9.73109,0,19.3157,-9999,-9999,-9999,-9999,-9999,57.3077,-9999,-9999,-9999,-9999,-9999,-0.00517181,0,-9999,-0.0643229,-0.0398926,-0.00517181,0,0,0,0.16384,0.151698,0.163703,0.165863,0.171034,0.172184,0.19334,0.207996,0.173142,0.173142,0.173142,1.51599,0,0,0,0.344613,-9999,-9999
20020225,-8.614,0,224.435,109.161,0.5625,238.386,0,0.142,0,97.659,0,0.285,0,2.419,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.20795,0,18.6584,-9999,-9999,-9999,-9999,-9999,52.4716,-9999,-9999,-9999,-9999,-9999,0.204082,0,-9999,0.199477,0.204082,0.204082,0,0,0,0.124003,0.111123,0.123853,0.126228,-0.0778546,-0.0903194,-0.0802296,-0.0778546,0.155886,0.155886,0.155886,1.3649,0,0,0,0.690015,-9999,-9999
20020226,-11.23,0,227.553,79.72,0.5625,230.275,0,0.081,0,97.469,0,1.446,0,2.978,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,2.85537,0,15.1243,-9999,-9999,-9999,-9999,-9999,17.8717,-9999,-9999,-9999,-9999,-9999,0.411365,0,-9999,0.409003,0.411365,0.411365,0,0,0,0.0950166,0.0824328,0.0948677,0.0972314,-0.314133,-0.32509,-0.316348,-0.314133,0.140979,0.140979,0.140979,1.23438,0,0,0,0.635094,-9999,-9999
20020227,-13.043,0,230.69,159.885,0.5625,171.991,0,0.242,0,97.151,0,0,0,1.834,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,10.403,0,18.667,-9999,-9999,-9999,-9999,-9999,54.6167,-9999,-9999,-9999,-9999,-9999,0.203335,0,-9999,0.201594,0.203335,0.203335,0,0,0,0.0803459,0.0690294,0.0802105,0.0823652,-0.12097,-0.130131,-0.123125,-0.12097,0.129777,0.129777,0.129777,1.1363,0,0,0,0.762608,-9999,-9999
20020228,-11.287,0,233.849,117.5,0.5625,218.6,0,0.162,0,96.848,0,0.502,0,2.47,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,2.41123,0,18.5972,-9999,-9999,-9999,-9999,-9999,63.0706,-9999,-9999,-9999,-9999,-9999,0.239755,0,-9999,0.239755,0.239755,0.242512,0,0,0,0.0954074,0.0830433,0.0952611,0.0975845,-0.14217,-0.159723,-0.144505,-0.142825,0.140483,0.140483,0.140483,1.23003,0,0,0,0.702325,-9999,-9999
20020301,-17.628,0,237.025,165.365,0.5625,158.1,0,0.038,0,98.222,0,0,0,1.549,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,0.723565,0,16.698,-9999,-9999,-9999,-9999,-9999,25.3138,-9999,-9999,-9999,-9999,-9999,0.436856,0,-9999,0.435382,0.436856,0.436856,0,0,0,0.0417388,0.0332705,0.0416308,0.04336,-0.393496,-0.402549,-0.394703,-0.39262,0.10186,0.10186,0.10186,0.891866,0,0,0,0.76638,-9999,-9999
20020302,-15.776,0,240.217,135.418,0.5625,180.988,0,0.124,0,97.835,0,0.063,0,1.969,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,9.71035,0,18.3377,-9999,-9999,-9999,-9999,-9999,60.9868,-9999,-9999,-9999,-9999,-9999,0.163891,0,-9999,0.159718,0.16273,0.163891,0,0,0,0.0560317,0.0462403,0.0559102,0.0578493,-0.106042,-0.114151,-0.107981,-0.104991,0.113312,0.113312,0.113312,0.992138,0,0,0,0.73813,-9999,-9999
20020303,-20.225,0,243.426,168.203,0.5625,140.172,0,0.002,0,97.445,0,0,0,2.55,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.0322,0,18.9945,-9999,-9999,-9999,-9999,-9999,57.2509,-9999,-9999,-9999,-9999,-9999,0.00448073,0,-9999,-0.0512026,-0.0283634,0.00448073,0,0,0,0.0260867,0.0197301,0.0260025,0.0273558,0.022875,0.0236172,0.0471465,0.0689003,0.0854118,0.0854118,0.0854118,0.747847,0,0,0,0.771434,-9999,-9999
20020304,-17.101,0,246.649,108.449,0.5625,189.092,0,0.038,0,96.921,0,0.15,0,1.656,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.880334,0,16.4775,-9999,-9999,-9999,-9999,-9999,16.0366,-9999,-9999,-9999,-9999,-9999,0.40381,0,-9999,0.399204,0.40381,0.40381,0,0,0,0.0495689,0.0408834,0.0494605,0.0511909,-0.352619,-0.357059,-0.354241,-0.352619,0.104822,0.104822,0.104822,0.917803,0,0,0,0.701011,-9999,-9999
20020305,-11.803,0,249.886,150.701,0.5625,209.823,0,0.264,0,97.303,0,0.2,0,1.72,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,13.166,0,17.6215,-9999,-9999,-9999,-9999,-9999,54.4136,-9999,-9999,-9999,-9999,-9999,0.211637,0,-9999,0.209656,0.211637,0.211637,0,0,0,0.0917505,0.0798984,0.0916098,0.093847,-0.11779,-0.12809,-0.120027,-0.11779,0.13719,0.13719,0.13719,1.20121,0,0,0,0.753041,-9999,-9999
20020306,-13.447,0,253.136,143.139,0.5625,197.627,0,0.135,0,97.828,0,0.028,0,1.299,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.41997,0,18.3506,-9999,-9999,-9999,-9999,-9999,54.5098,-9999,-9999,-9999,-9999,-9999,0.203335,0,-9999,0.201594,0.203335,0.203335,0,0,0,0.0741663,0.0626877,0.0740278,0.076234,-0.127101,-0.136514,-0.129307,-0.127101,0.127715,0.127715,0.127715,1.11825,0,0,0,0.756253,-9999,-9999
20020307,-13.028,0,256.396,78.514,0.5625,241.303,0,0.041,0,98.004,0,9.11,0,2.138,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.08361,0,16.4164,-9999,-9999,-9999,-9999,-9999,26.6356,-9999,-9999,-9999,-9999,-9999,0.439483,0,-9999,0.439483,0.439483,0.442239,0,0,0,0.0799523,0.0685137,0.0798155,0.0819926,-0.35749,-0.373714,-0.359667,-0.35749,0.129955,0.129955,0.129955,1.13786,0,0,0,0.629134,-9999,-9999
20020308,-7.064,0,259.667,129.533,0.5625,261.491,0,0.223,0,97.01,0,6.854,0,3.373,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,11.0342,0,19.1952,-9999,-9999,-9999,-9999,-9999,61.8557,-9999,-9999,-9999,-9999,-9999,0.237129,0,-9999,0.235654,0.237129,0.237129,0,0,0,0.143864,0.131603,0.143722,0.145964,-0.0911649,-0.105935,-0.0934069,-0.0906015,0.164167,0.164167,0.164167,1.43741,0,0,0,0.721878,-9999,-9999
20020309,-10.121,0,262.947,52.312,0.5625,253.693,0,0.019,0,96.184,0,15.732,0,4.775,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,0.727368,0,18.0213,-9999,-9999,-9999,-9999,-9999,60.8799,-9999,-9999,-9999,-9999,-9999,0.163891,0,-9999,0.159718,0.16273,0.163891,0,0,0,0.107978,0.0954291,0.107831,0.11017,-0.0537211,-0.0639159,-0.0582331,-0.0524665,0.147178,0.147178,0.147178,1.28866,0,0,0,0.547776,-9999,-9999
20020310,-12.98,0,266.234,181.055,0.5625,190.658,0,0.262,0,98.01,0,0.101,0,3.461,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-0.295413,0,16.8136,-9999,-9999,-9999,-9999,-9999,20.8159,-9999,-9999,-9999,-9999,-9999,0.204209,0,-9999,0.148525,0.171364,0.204209,0,0,0,0.0794394,0.0678453,0.0793007,0.0815084,-0.1227,-0.12151,-0.101689,-0.0843216,0.13037,0.13037,0.13037,1.14149,0,0,0,0.787813,-9999,-9999
20020311,-9.077,0,269.528,172.396,0.5625,211.97,0,0.499,0,97.353,0,0.176,0,1.09,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.1909,0,18.9747,-9999,-9999,-9999,-9999,-9999,52.5785,-9999,-9999,-9999,-9999,-9999,0.204082,0,-9999,0.199477,0.204082,0.204082,0,0,0,0.122246,0.110401,0.122108,0.124308,-0.0797745,-0.0908344,-0.0819745,-0.0797745,0.152556,0.152556,0.152556,1.33575,0,0,0,0.780406,-9999,-9999
20020312,-2.476,0,272.828,128.098,0.5625,262.726,0,2.133,0,96.399,0,0,0,3.261,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,4.18299,0,17.3052,-9999,-9999,-9999,-9999,-9999,54.3067,-9999,-9999,-9999,-9999,-9999,0.211637,0,-9999,0.209656,0.211637,0.211637,0,0,0,0.2153,0.207034,0.213859,0.215947,0.0045888,-0.0022892,0.00360067,0.00431045,0.185367,0.185367,0.185367,1.62303,0,0,0,0.742884,-9999,-9999
20020313,-2.544,0,276.132,193.369,0.520833,229.713,0,1.017,0,96.534,0,0,0,2.609,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,0.575628,0,16.4869,-9999,-9999,-9999,-9999,-9999,18.3671,-9999,-9999,-9999,-9999,-9999,0.416643,0,-9999,0.413737,0.416643,0.416643,0,0,0,0.205253,0.194614,0.20515,0.206315,-0.209874,-0.219649,-0.21139,-0.209874,0.187415,0.187415,0.187415,1.64097,0,0,0,0.83786,-9999,-9999
20020314,-7.403,0,279.439,80.205,0.520833,253.046,0,0.218,0,97.231,0,6.157,0,2.787,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,11.6985,0,19.1362,-9999,-9999,-9999,-9999,-9999,62.8162,-9999,-9999,-9999,-9999,-9999,0.248484,0,-9999,0.248484,0.248484,0.251404,0,0,0,0.139627,0.127253,0.139484,0.141751,-0.106733,-0.125494,-0.110533,-0.10737,0.162342,0.162342,0.162342,1.42143,0,0,0,0.672951,-9999,-9999
20020315,-5.826,0,282.75,190.379,0.520833,221.523,0,0.867,0,97.201,0,5.425,0,2.602,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,2.26138,0,19.1463,-9999,-9999,-9999,-9999,-9999,61.2312,-9999,-9999,-9999,-9999,-9999,0.242732,0,-9999,0.241257,0.242732,0.242732,0,0,0,0.160187,0.148376,0.160054,0.162156,-0.0805759,-0.095018,-0.0826779,-0.0804197,0.17065,0.17065,0.17065,1.49418,0,0,0,0.833072,-9999,-9999
20020316,-5.429,0,286.061,199.025,0.520833,208.289,0,1.207,0,98.133,0,0,0,1.464,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-0.0700626,0,16.2639,-9999,-9999,-9999,-9999,-9999,24.2465,-9999,-9999,-9999,-9999,-9999,0.375996,0,-9999,0.369531,0.373464,0.375996,0,0,0,0.170796,0.160206,0.170686,0.171935,-0.203573,-0.209853,-0.20531,-0.201451,0.171487,0.171487,0.171487,1.5015,0,0,0,0.847546,-9999,-9999
20020317,-3.574,0,289.372,130.487,0.520833,253.095,0,0.969,0,97.805,0,0,0,1.686,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,10.4323,0,19.4943,-9999,-9999,-9999,-9999,-9999,57.4035,-9999,-9999,-9999,-9999,-9999,0.0337585,0,-9999,-0.0149892,0.00466776,0.0337585,0,0,0,0.191125,0.180134,0.191013,0.192284,0.15902,0.15996,0.177703,0.189696,0.182136,0.182136,0.182136,1.59475,0,0,0,0.776978,-9999,-9999
20020318,-1.841,0,292.683,198.7,0.520833,242.445,0,1.254,0,97.834,0,0,0,0.83,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.579,0,18.9651,-9999,-9999,-9999,-9999,-9999,52.6414,-9999,-9999,-9999,-9999,-9999,0.209762,0,-9999,0.205892,0.209762,0.209762,0,0,0,0.216034,0.205941,0.215273,0.216967,0.00760419,-0.000907274,0.0061822,0.00760419,0.190651,0.190651,0.190651,1.6693,0,0,0,0.847797,-9999,-9999
20020319,-2.3,0,295.992,109.624,0.520833,269.978,0,0.664,0,97.802,0,2.784,0,1.45,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,3.0696,0,15.6237,-9999,-9999,-9999,-9999,-9999,18.186,-9999,-9999,-9999,-9999,-9999,0.424374,0,-9999,0.422237,0.424374,0.424374,0,0,0,0.207969,0.197231,0.207866,0.209036,-0.214882,-0.225516,-0.216404,-0.214882,0.188821,0.188821,0.188821,1.65328,0,0,0,0.743637,-9999,-9999
20020320,-10.061,0,299.297,124.989,0.520833,219.596,0,0.2,0,97.982,0,2.118,0,1.907,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,10.8336,0,18.8065,-9999,-9999,-9999,-9999,-9999,55.0968,-9999,-9999,-9999,-9999,-9999,0.211557,0,-9999,0.209999,0.211557,0.211557,0,0,0,0.108874,0.0963855,0.108728,0.111055,-0.100502,-0.111203,-0.102829,-0.100502,0.14747,0.14747,0.14747,1.29121,0,0,0,0.746991,-9999,-9999
20020321,-14.5,0,302.599,208.148,0.520833,162.493,0,0.194,0,98.371,0,0.003,0,3.75,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,2.58758,0,18.9226,-9999,-9999,-9999,-9999,-9999,62.257,-9999,-9999,-9999,-9999,-9999,0.248484,0,-9999,0.248484,0.248484,0.251404,0,0,0,0.0656607,0.0549169,0.0655294,0.0676225,-0.180862,-0.196695,-0.183306,-0.181453,0.121237,0.121237,0.121237,1.06153,0,0,0,0.86169,-9999,-9999
20020322,-8.791,0,305.895,210.911,0.520833,194.897,0,0.732,0,97.29,0,0.096,0,3.65,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.11432,0,17.0402,-9999,-9999,-9999,-9999,-9999,25.0608,-9999,-9999,-9999,-9999,-9999,0.447818,0,-9999,0.446343,0.447818,0.447818,0,0,0,0.125915,0.114121,0.125777,0.127961,-0.319856,-0.33302,-0.321376,-0.319191,0.154117,0.154117,0.154117,1.34942,0,0,0,0.863946,-9999,-9999
20020323,-6.493,0,309.185,208.77,0.520833,200.324,0,0.885,0,96.857,0,0.069,0,2.569,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,10.1879,0,18.5836,-9999,-9999,-9999,-9999,-9999,60.9762,-9999,-9999,-9999,-9999,-9999,0.17091,0,-9999,0.165324,0.168378,0.17091,0,0,0,0.151462,0.139547,0.151324,0.153498,-0.0174123,-0.025542,-0.0215067,-0.0162523,0.167143,0.167143,0.167143,1.46347,0,0,0,0.862539,-9999,-9999
20020324,-12.728,0,312.47,226.495,0.520833,159.904,0,0.209,0,98.18,0,0,0,2.136,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.32138,0,19.2807,-9999,-9999,-9999,-9999,-9999,56.8443,-9999,-9999,-9999,-9999,-9999,0.0337585,0,-9999,-0.0149892,0.00466776,0.0337585,0,0,0,0.0808927,0.06901,0.0807507,0.0830091,0.0492505,0.0504673,0.0677011,0.0802719,0.13202,0.13202,0.13202,1.15594,0,0,0,0.875209,-9999,-9999
20020325,-11.182,0,315.745,214.412,0.520833,184.512,0,0.367,0,98.846,0,0,0,1.455,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.43194,0,16.859,-9999,-9999,-9999,-9999,-9999,16.471,-9999,-9999,-9999,-9999,-9999,0.414848,0,-9999,0.410978,0.414848,0.414848,0,0,0,0.102002,0.0907766,0.101869,0.103979,-0.310869,-0.319164,-0.312845,-0.310869,0.140176,0.140176,0.140176,1.22735,0,0,0,0.870134,-9999,-9999
20020326,-7.682,0,319.012,217.173,0.520833,202.806,0,0.674,0,98.201,0,0,0,0.92,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,13.3276,0,17.9433,-9999,-9999,-9999,-9999,-9999,54.9157,-9999,-9999,-9999,-9999,-9999,0.219288,0,-9999,0.21746,0.219288,0.219288,0,0,0,0.140907,0.129896,0.140778,0.142812,-0.0764762,-0.0880828,-0.0785094,-0.0764762,0.159828,0.159828,0.159828,1.39942,0,0,0,0.871523,-9999,-9999
20020327,-3.103,0,322.269,221.674,0.520833,222.243,0,2.087,0,97.301,0,0,0,2.108,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.72269,0,18.593,-9999,-9999,-9999,-9999,-9999,54.5376,-9999,-9999,-9999,-9999,-9999,0.211557,0,-9999,0.209999,0.211557,0.211557,0,0,0,0.205698,0.196862,0.204536,0.206473,-0.00475211,-0.011861,-0.00593371,-0.00475211,0.182546,0.182546,0.182546,1.59833,0,0,0,0.875376,-9999,-9999
20020328,2.503,0,325.515,101.197,0.5,289.174,0,1.955,0,95.886,0,4.544,0,3.874,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.50386,0,16.8583,-9999,-9999,-9999,-9999,-9999,25.7583,-9999,-9999,-9999,-9999,-9999,0.456376,0,-9999,0.456376,0.456376,0.459215,0,0,0,0.279915,0.272509,0.279206,0.280226,-0.176017,-0.183625,-0.17649,-0.176017,0.211654,0.211654,0.211654,1.8532,0,0,0,0.685972,-9999,-9999
20020329,1.189,0,328.749,206.36,0.5,243.432,0,1.877,0,95.978,0,1.007,0,2.878,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,11.4842,0,19.2941,-9999,-9999,-9999,-9999,-9999,61.6179,-9999,-9999,-9999,-9999,-9999,0.242244,0,-9999,0.240769,0.242079,0.242244,0,0,0,0.260253,0.251703,0.259089,0.260766,0.0187402,0.0105322,0.0179589,0.0189353,0.205378,0.205378,0.205378,1.79825,0,0,0,0.889693,-9999,-9999
20020330,-1.972,0,331.971,193.414,0.5,238.45,0,1.442,0,96.486,0,0.541,0,2.969,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,1.17045,0,18.5277,-9999,-9999,-9999,-9999,-9999,60.2718,-9999,-9999,-9999,-9999,-9999,0.17113,0,-9999,0.164574,0.167649,0.17113,0,0,0,0.213225,0.202799,0.212781,0.214222,0.0435168,0.0370085,0.0417909,0.0443233,0.190275,0.190275,0.190275,1.66601,0,0,0,0.876671,-9999,-9999
20020331,-5.963,0,335.18,182.317,0.5,229.653,0,0.759,0,97.009,0,0.199,0,2.461,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,0.295252,0,17.2,-9999,-9999,-9999,-9999,-9999,20.5465,-9999,-9999,-9999,-9999,-9999,0.251924,0,-9999,0.206483,0.22471,0.251924,0,0,0,0.158146,0.146275,0.158011,0.160146,-0.0917775,-0.0906388,-0.0745343,-0.0637824,0.170001,0.170001,0.170001,1.48849,0,0,0,0.876854,-9999,-9999
20020401,-6.766,0,338.373,199.828,0.5,218.02,0,0.976,0,96.951,0,0,0,1.097,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.8823,0,19.1326,-9999,-9999,-9999,-9999,-9999,53.3719,-9999,-9999,-9999,-9999,-9999,0.209312,0,-9999,0.205547,0.209312,0.209312,0,0,0,0.155162,0.144575,0.155048,0.156802,-0.0524539,-0.061728,-0.0542648,-0.0524539,0.164154,0.164154,0.164154,1.4373,0,0,0,0.885471,-9999,-9999
20020402,-4.776,0,341.552,152.413,0.5,258.795,0,0.834,0,97.15,0,1.236,0,1.641,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,4.15281,0,17.9235,-9999,-9999,-9999,-9999,-9999,54.4692,-9999,-9999,-9999,-9999,-9999,0.219856,0,-9999,0.218108,0.219856,0.219856,0,0,0,0.176041,0.164608,0.175923,0.177354,-0.0420689,-0.0539583,-0.043933,-0.0420689,0.17569,0.17569,0.17569,1.5383,0,0,0,0.829112,-9999,-9999
20020403,-5.688,0,344.715,203.669,0.5,230.202,0,0.906,0,98.164,0,0.443,0,1.868,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,0.706962,0,16.5281,-9999,-9999,-9999,-9999,-9999,18.4596,-9999,-9999,-9999,-9999,-9999,0.419195,0,-9999,0.416275,0.419195,0.419195,0,0,0,0.16185,0.15,0.161717,0.163815,-0.255379,-0.26605,-0.257345,-0.255379,0.17142,0.17142,0.17142,1.50092,0,0,0,0.889375,-9999,-9999
20020404,-6.857,0,347.86,195.99,0.479167,230.946,0,0.929,0,98.456,0,0.593,0,0.965,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,11.9051,0,19.2888,-9999,-9999,-9999,-9999,-9999,62.2546,-9999,-9999,-9999,-9999,-9999,0.258617,0,-9999,0.258617,0.258617,0.261435,0,0,0,0.150535,0.139382,0.150408,0.152413,-0.106203,-0.123629,-0.11081,-0.106767,0.164406,0.164406,0.164406,1.4395,0,0,0,0.890889,-9999,-9999
20020405,-6.005,0,350.988,219.136,0.479167,211.529,0,1.101,0,98.374,0,0.532,0,1.442,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,2.40157,0,19.4236,-9999,-9999,-9999,-9999,-9999,60.8245,-9999,-9999,-9999,-9999,-9999,0.249738,0,-9999,0.248263,0.249493,0.249738,0,0,0,0.160097,0.1487,0.159971,0.161962,-0.0877759,-0.101089,-0.0897666,-0.0873865,0.169201,0.169201,0.169201,1.48149,0,0,0,0.912248,-9999,-9999
20020406,-3.817,0,354.097,228.018,0.479167,238.095,0,2.277,0,97.737,0,2.04,0,2.794,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,0.362935,0,16.6002,-9999,-9999,-9999,-9999,-9999,23.9859,-9999,-9999,-9999,-9999,-9999,0.393152,0,-9999,0.38508,0.389088,0.393152,0,0,0,0.199526,0.191067,0.198341,0.200262,-0.192574,-0.195916,-0.19289,-0.189741,0.17823,0.17823,0.17823,1.56055,0,0,0,0.908382,-9999,-9999
20020407,3.985,0,357.187,137.207,0.479167,310.802,0,1.596,0,96.251,0,0.913,0,2.28,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,10.7529,0,19.6108,-9999,-9999,-9999,-9999,-9999,57.2464,-9999,-9999,-9999,-9999,-9999,0.064439,0,-9999,0.0223632,0.0391017,0.064439,0,0,0,0.304155,0.298263,0.304059,0.304124,0.239654,0.239672,0.26008,0.274727,0.217984,0.217984,0.217984,1.90862,0,0,0,0.844102,-9999,-9999
20020408,-0.196,0,360.257,140.645,0.479167,287.972,0,0.637,0,96.943,0,0.193,0,1.337,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.88004,0,19.2817,-9999,-9999,-9999,-9999,-9999,52.9222,-9999,-9999,-9999,-9999,-9999,0.216844,0,-9999,0.213446,0.216844,0.216844,0,0,0,0.239487,0.230053,0.237827,0.240219,0.0236879,0.0163663,0.0225717,0.0236879,0.198806,0.198806,0.198806,1.74071,0,0,0,0.848197,-9999,-9999
20020409,-0.018,0,363.305,251.516,0.479167,245.31,0,2.204,0,97.82,0,0,0,1.481,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,3.19187,0,16.0239,-9999,-9999,-9999,-9999,-9999,18.435,-9999,-9999,-9999,-9999,-9999,0.441996,0,-9999,0.439879,0.441996,0.441996,0,0,0,0.244402,0.235764,0.243076,0.244991,-0.196753,-0.204057,-0.197651,-0.196753,0.19898,0.19898,0.19898,1.74223,0,0,0,0.932974,-9999,-9999
20020410,0.741,0,366.332,40.409,0.479167,324.727,0,0.066,0,97.955,0,29.223,0,2.309,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,11.1628,0,18.89,-9999,-9999,-9999,-9999,-9999,55.3766,-9999,-9999,-9999,-9999,-9999,0.221182,0,-9999,0.219764,0.221182,0.221182,0,0,0,0.252182,0.242854,0.250674,0.252844,0.0319439,0.0244807,0.0309357,0.0316621,0.203706,0.203706,0.203706,1.7836,0,0,0,0.529264,-9999,-9999
20020411,3.144,0,369.336,70.659,0.479167,330.305,0,0.001,0,96.935,0,15.524,0,1.316,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,2.69391,0,19.2579,-9999,-9999,-9999,-9999,-9999,61.5543,-9999,-9999,-9999,-9999,-9999,0.258617,0,-9999,0.258617,0.258617,0.261435,0,0,0,0.290098,0.283841,0.29008,0.290275,0.0317331,0.0210085,0.0310775,0.031658,0.214502,0.214502,0.214502,1.87813,0,0,0,0.657169,-9999,-9999
